record_id,catalog,control_number,control_number_identifier,ldr06_record_type,ldr07_bib_level,ldr17_encoding_level,ldr18_description_form,ldr19_multipart_level,agency_040a,cataloging_lang_040b,convention_040e,date_type_008,year1_008,year2_008,place_008,lang_008,draw_axis,draw_domain,draw_year,query,has_773,has_490,has_490_traced,has_830,has_800_810_811,has_440,has_245_n_or_p,has_246,has_505,has_505_t,has_740,has_730,has_130_or_240,has_880,has_020,has_300_c,datafield_tags
oxford|UkOxU:990197368370107026,oxford,990197368370107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,pl,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197368510107026,oxford,990197368510107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,035 040 100 245 246 300 880 AVA
oxford|UkOxU:990197369170107026,oxford,990197369170107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,ag,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197370390107026,oxford,990197370390107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,pl,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197370450107026,oxford,990197370450107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197372580107026,oxford,990197372580107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197372620107026,oxford,990197372620107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,mx,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197374710107026,oxford,990197374710107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197375860107026,oxford,990197375860107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,is,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197376150107026,oxford,990197376150107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,ag,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197377140107026,oxford,990197377140107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197377830107026,oxford,990197377830107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,pl,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197378600107026,oxford,990197378600107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,fr,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197381190107026,oxford,990197381190107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,enk,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 720 880 AVA
oxford|UkOxU:990197409750107026,oxford,990197409750107026,UkOxU,a,m,3,a,,UkOxU,yid,,s,1950,    ,is,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,035 040 245 300 650 720 880 AVA
oxford|UkOxU:990119392410107026,oxford,990119392410107026,UkOxU,a,s, ,a,,IXA,,,c,1950,9999,fr,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,035 040 090 092 245 260 300 500 650 700 710 740 AVA
oxford|UkOxU:990113591610107026,oxford,990113591610107026,UkOxU,a,m, ,a,,DLC,,,s,1950,    ,pl,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,010 035 040 041 050 092 245 260 300 500 650 700 AVA
oxford|UkOxU:990115569650107026,oxford,990115569650107026,UkOxU,a,m, ,a,,New York. Public Libr.,,,s,1950,    ,quc,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,010 035 040 090 092 100 245 260 300 500 650 740 AVA
oxford|UkOxU:990153832750107026,oxford,990153832750107026,UkOxU,a,m,2,a,,MH,,,s,1950,    ,is,heb,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,010 035 040 041 066 130 245 260 300 500 700 880 AVA
oxford|UkOxU:990117331620107026,oxford,990117331620107026,UkOxU,a,m, ,i,,HLS,,,s,1950,    ,ag,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 040 092 100 245 260 300 650 700 AVA
oxford|UkOxU:990114791890107026,oxford,990114791890107026,UkOxU,a,m, ,a,,,,,s,1950,    ,enk,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 092 100 245 260 300 500 650 AVA
oxford|UkOxU:990161253130107026,oxford,990161253130107026,UkOxU,a,m, ,a,,BUQ,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 040 050 100 245 250 260 300 AVA
oxford|UkOxU:990102351950107026,oxford,990102351950107026,UkOxU,a,m, ,a,,CLE,,,s,1950,    ,ag,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,035 040 041 092 100 240 245 260 300 AVA
oxford|UkOxU:990113979920107026,oxford,990113979920107026,UkOxU,a,m, ,a,,CLE,,,s,1950,    ,onc,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,010 035 040 050 092 100 245 260 300 500 600 650 740 AVA
oxford|UkOxU:990106101940107026,oxford,990106101940107026,UkOxU,a,m, ,a,,CLE,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 040 092 100 245 260 300 504 600 650 AVA
oxford|UkOxU:990117753960107026,oxford,990117753960107026,UkOxU,a,m, ,a,,DLC,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,010 035 040 050 092 100 245 260 300 500 504 740 AVA
oxford|UkOxU:990105722130107026,oxford,990105722130107026,UkOxU,a,m, ,a,,HLS,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,010 035 040 092 100 245 260 300 500 740 AVA
oxford|UkOxU:990116279800107026,oxford,990116279800107026,UkOxU,a,m, ,a,,CLE,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,010 035 040 050 092 100 245 260 300 500 650 740 AVA
oxford|UkOxU:990119657000107026,oxford,990119657000107026,UkOxU,a,s, ,a,,UMC,,,c,1950,9999,is,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 040 090 092 245 260 300 310 500 650 700 710 AVA
oxford|UkOxU:990119759400107026,oxford,990119759400107026,UkOxU,a,s, ,a,,,,,c,1950,9999,fr,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,035 092 245 260 300 500 650 700 710 740 AVA
oxford|UkOxU:990104461920107026,oxford,990104461920107026,UkOxU,a,m, ,a,,YHL,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 040 092 100 245 260 300 650 AVA
oxford|UkOxU:990119613930107026,oxford,990119613930107026,UkOxU,a,s, ,a,,,,,c,1950,9999,fr,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 092 245 260 300 500 650 AVA
oxford|UkOxU:990119614020107026,oxford,990119614020107026,UkOxU,a,s, ,a,,,,,c,1950,9999,fr,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,035 092 245 260 300 500 504 650 740 AVA
oxford|UkOxU:990118089670107026,oxford,990118089670107026,UkOxU,a,m, ,a,,HLS,,,s,1950,    ,pl,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,010 035 040 090 092 100 245 260 300 AVA
oxford|UkOxU:990105722190107026,oxford,990105722190107026,UkOxU,a,m, ,a,,HLS,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,010 035 040 092 100 245 260 300 AVA
oxford|UkOxU:990115784690107026,oxford,990115784690107026,UkOxU,a,m, ,i,,HLS,,,s,1950,    ,pl,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,035 040 092 100 245 260 300 650 700 AVA
oxford|UkOxU:990115825670107026,oxford,990115825670107026,UkOxU,a,m, ,a,,New York. Public Libr.,,,s,1950,    ,enk,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,010 035 040 050 092 100 245 260 300 AVA
oxford|UkOxU:990104984860107026,oxford,990104984860107026,UkOxU,a,m, ,a,,HLS,,,s,1950,    ,cau,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,010 035 040 092 100 245 260 300 650 AVA
oxford|UkOxU:990115573340107026,oxford,990115573340107026,UkOxU,a,m, ,a,,,,,q,1950,    ,fr,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,035 092 245 260 300 500 610 710 740 AVA
oxford|UkOxU:990194886410107026,oxford,990194886410107026,UkOxU,a,m, ,i,,DLC,,rda,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,010 035 040 050 082 100 245 246 264 300 336 337 338 490 650 880 AVA
oxford|UkOxU:990102388420107026,oxford,990102388420107026,UkOxU,a,m, ,a,,HLS,,,s,1950,    ,nyu,yid,language+year,judaica,1950,alma.language=yid AND alma.main_pub_date=1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,010 035 040 092 100 245 260 300 AVA
lc|:22503174,lc,22503174,,a,m,8,i,,DLC,eng,rda,s,2022,    ,ne,eng,subject+year,judaica,2022,"dc.subject=""Rabbinical literature"" and dc.date=2022",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,010 020 035 040 042 050 082 245 263 264 300 336 337 338 490 500 520 588 650 700 776 906 925 955 985
lc|:22464704,lc,22464704,,a,m,8,i,,DLC,eng,rda,s,2022,    ,ne,eng,subject+year,judaica,2022,"dc.subject=""Rabbinical literature"" and dc.date=2022",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,010 020 035 040 042 050 082 245 264 300 336 337 338 490 500 520 650 700 776 906 925 955
lc|:22770822,lc,22770822,,a,m,8,i,,DLC,eng,rda,s,2022,    ,nju,eng,subject+year,judaica,2022,"dc.subject=""Rabbinical literature"" and dc.date=2022",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,010 020 035 040 042 050 082 100 245 263 264 300 336 337 338 490 504 505 520 588 630 650 655 776 906 925 955 985
lc|:22743230,lc,22743230,,a,m, ,i,,DLC,eng,rda,s,2022,    ,nju,eng,subject+year,judaica,2022,"dc.subject=""Rabbinical literature"" and dc.date=2022",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,010 020 035 040 042 050 082 100 245 264 300 336 337 338 490 504 505 520 630 650 655 776 906 925 955
lc|:22582616,lc,22582616,,a,m,8,i,,DLC,eng,rda,s,2022,    ,ne,eng,subject+year,judaica,2022,"dc.subject=""Rabbinical literature"" and dc.date=2022",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,010 020 035 040 042 050 082 100 245 263 264 300 336 337 338 490 504 520 588 630 650 776 906 925 955 985
nli|:990012840360205171,nli,990012840360205171,,a,m, ,i,,,heb,,s,1965,    ,nyu,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,035 040 041 050 090 100 245 260 300 500 505 590 650 700 740 751 903 906 919 925 939 999 AVA
nli|:990036144150205171,nli,990036144150205171,,p,d,I,i,,,,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 351 520 590 597 710 773 903 906 934 939 999 AVA
nli|:990034560760205171,nli,990034560760205171,,j,m, ,u,,,heb,rda,s,1965,    ,is,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,028 035 040 041 090 099 245 246 264 300 336 337 338 500 505 508 511 533 655 700 740 751 903 906 907 915 921 939 964 980 999 AVA AVD
nli|:990025330960205171,nli,990025330960205171,,c,m, ,i,,,,,s,1965,    ,is,heb,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,035 041 084 090 093 099 245 246 260 300 500 505 541 590 610 650 710 751 903 906 921 933 939 999 AVA
nli|:990021704400205171,nli,990021704400205171,,a,m, ,i,,,heb,,s,1965,    ,nyu,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,035 040 041 090 100 245 260 300 500 590 610 650 740 751 903 906 919 921 939 999 AVA
nli|:990012684390205171,nli,990012684390205171,,a,m, ,i,,,heb,,s,1965,    ,is,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,035 040 041 050 090 245 246 260 300 500 504 590 600 655 740 751 903 906 907 919 939 964 999 AVA AVD AVE
nli|:990021315850205171,nli,990021315850205171,,a,m, ,i,,,heb,,s,1965,    ,is,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,035 040 041 050 090 100 245 246 260 300 590 651 740 751 903 906 907 919 921 939 964 999 AVA AVD AVE
nli|:990043262000205171,nli,990043262000205171,,p,d, , ,,,,,k,1965,1967,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 351 710 751 773 903 906 907 939 942 999 AVA AVD
nli|:990042556110205171,nli,990042556110205171,,p,d, , ,,,,,k,1965,1966,xx,heb,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 351 520 710 751 773 903 906 907 939 942 999 AVA AVD
nli|:990042556120205171,nli,990042556120205171,,p,d, , ,,,,,k,1965,1966,xx,heb,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,035 041 093 245 260 351 520 710 751 773 903 906 939 942 999 AVA
nli|:997012127807705171,nli,997012127807705171,,p,d,I,i,,,,,k,1965,1969,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 091 093 245 260 351 590 597 710 773 903 906 907 934 939 953 983 999 AVD
nli|:990022445940205171,nli,990022445940205171,,a,m, ,a,,,eng,,s,1965,    ,ne,ger,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,035 040 041 050 090 094 245 246 260 300 490 500 504 505 590 630 650 655 700 710 740 830 903 906 919 921 934 939 999 AVA
nli|:990050256720205171,nli,990050256720205171,,p,d,I,i,,,,,k,1965,1991,is,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 041 093 245 246 260 351 520 597 710 773 903 906 921 939 999 AVA
nli|:990044174120205171,nli,990044174120205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174170205171,nli,990044174170205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174200205171,nli,990044174200205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174220205171,nli,990044174220205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 500 520 590 597 650 651 693 700 710 773 903 906 915 939 942 953 999 AVE
nli|:990044174250205171,nli,990044174250205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174270205171,nli,990044174270205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174340205171,nli,990044174340205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 650 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174350205171,nli,990044174350205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174370205171,nli,990044174370205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174630205171,nli,990044174630205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 650 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174690205171,nli,990044174690205171,,i,m, ,i,,,eng,,m,1965,1966,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174700205171,nli,990044174700205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 500 520 590 597 610 651 693 700 710 773 903 906 915 939 942 953 999 AVE
nli|:990044174720205171,nli,990044174720205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174750205171,nli,990044174750205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174770205171,nli,990044174770205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174800205171,nli,990044174800205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174890205171,nli,990044174890205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174920205171,nli,990044174920205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:990044174960205171,nli,990044174960205171,,i,m, ,i,,,eng,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,035 040 041 091 100 245 246 260 300 336 337 338 500 520 590 597 651 693 700 710 773 903 906 907 915 939 942 953 999 AVD AVE
nli|:997012415257805171,nli,997012415257805171,,j,m,7,a,,DLC,eng,rda,t,1965,1965,nyu,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,010 028 035 040 090 099 245 246 264 300 336 337 338 344 500 505 511 546 561 650 700 710 751 903 906 921 939 999 AVA AVD
nli|:997012332547705171,nli,997012332547705171,,j,m,I,a,,IMD,eng,rda,s,1965,    ,nyu,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,028 035 040 041 090 099 245 246 264 300 336 337 338 344 490 500 505 546 561 650 700 710 751 830 903 906 921 939 999 AVA AVD
nli|:997012332568305171,nli,997012332568305171,,j,m, , ,,HUC,eng,rda,s,1965,    ,nyu,heb,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,028 035 040 041 090 099 245 246 264 300 336 337 338 344 500 505 511 546 561 650 700 751 903 906 921 939 964 999 AVA AVD
nli|:997012127828405171,nli,997012127828405171,,p,d,I,i,,,,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 091 093 245 260 351 590 597 710 773 903 906 907 934 939 953 983 999 AVD
nli|:997012323070905171,nli,997012323070905171,,j,m, ,a,,,eng,rda,q,1965,1985,nyu,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,028 040 041 090 099 245 264 300 336 337 338 344 505 546 561 650 751 903 906 921 939 999 AVA AVD
nli|:997012127835805171,nli,997012127835805171,,p,d,I,i,,,,,s,1965,    ,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 091 093 245 260 351 590 597 710 773 903 906 907 934 939 953 983 999 AVD
nli|:997012127835605171,nli,997012127835605171,,p,d,I,i,,,,,k,1965,1967,xx,yid,language+year,judaica,1965,alma.language=yid AND alma.main_pub_date=1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,041 091 093 245 260 351 590 597 710 773 903 906 907 934 939 953 983 999 AVD
